,side,gamelength,result,k,d,a,teamkills,teamdeaths,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
70,Blue,46.38333333,1.0,11.0,4.0,26.0,11.0,4.0,0.0,0.0,1.0,13.2924,0.23715415,0.086237873,0.32339202300000003,1.0,23.4537,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-9999.0,-9999.0,1.0,17.8329,1.0,1.0,9.0,3.0,1.0,22.06945,3.0,0.0,75662.0,1631.232483,308.0,6.6403162060000005,1.0,132.0,2.845849802,90.0,92.0,0.658227848,0.345323741,95879.0,1425.391304,89600.0,0.108136088,1627.0,307.0,211.0,19.0,41.6960115,15891.0,15576.0,315.0,24396.0,24724.0,-328.0,20075.0,19464.0,611.0,373.0,335.0,38.0,606.0,559.0,47.0
71,Red,46.38333333,0.0,4.0,11.0,4.0,4.0,11.0,1.0,1.0,0.0,13.2924,0.086237873,0.23715415,0.32339202300000003,0.0,23.4537,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,17.8329,0.0,0.0,3.0,9.0,0.0,22.06945,0.0,3.0,99919.0,2154.200503,268.0,5.777937477999999,1.0,149.0,3.212360762,60.0,63.0,0.538461538,0.403100775,81519.0,1115.797341,80408.0,-0.108136088,1487.0,259.0,202.0,4.0,37.64283148,15576.0,15891.0,-315.0,24724.0,24396.0,328.0,19464.0,20075.0,-611.0,335.0,373.0,-38.0,559.0,606.0,-47.0
82,Blue,39.75,1.0,9.0,7.0,22.0,9.0,7.0,1.0,1.0,0.0,1.697016667,0.22641509399999998,0.17610062899999998,0.402515723,1.0,14.63305,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,18.00665,0.0,16.44983333,1.0,1.0,9.0,4.0,1.0,31.02276667,1.0,0.0,77864.0,1958.842767,225.0,5.660377358,1.0,113.0,2.8427672960000003,54.0,56.0,0.6176470589999999,0.41666666700000005,79560.0,1354.842767,69603.0,0.032901797999999996,1369.0,245.0,157.0,20.0,40.60377358,15469.0,15535.0,-66.0,24069.0,24434.0,-365.0,18088.0,18158.0,-70.0,329.0,325.0,4.0,562.0,574.0,-12.0
83,Red,39.75,0.0,7.0,9.0,14.0,7.0,9.0,0.0,0.0,1.0,1.697016667,0.17610062899999998,0.22641509399999998,0.402515723,0.0,14.63305,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.00665,1.0,16.44983333,0.0,0.0,4.0,9.0,0.0,31.02276667,0.0,1.0,72900.0,1833.962264,216.0,5.433962264,1.0,104.0,2.6163522009999998,59.0,63.0,0.671875,0.327731092,71547.0,1153.257862,67350.0,-0.032901797999999996,1361.0,214.0,180.0,0.0,39.62264151,15535.0,15469.0,66.0,24434.0,24069.0,365.0,18158.0,18088.0,70.0,325.0,329.0,-4.0,574.0,562.0,12.0
94,Blue,37.5,1.0,13.0,4.0,36.0,13.0,4.0,0.0,0.0,1.0,2.8637333330000003,0.34666666700000004,0.10666666699999999,0.45333333299999995,0.0,11.17061667,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,1.0,21.43791667,1.0,1.0,11.0,5.0,1.0,23.36651667,2.0,0.0,57080.0,1522.133333,161.0,4.2933333330000005,1.0,103.0,2.746666667,48.0,53.0,0.666666667,0.34513274299999996,76266.0,1385.013333,69453.0,0.030255196,1103.0,237.0,169.0,13.0,35.73333333,15087.0,16384.0,-1297.0,23898.0,24689.0,-791.0,19398.0,19207.0,191.0,318.0,356.0,-38.0,531.0,577.0,-46.0
95,Red,37.5,0.0,4.0,13.0,7.0,4.0,13.0,1.0,1.0,0.0,2.8637333330000003,0.10666666699999999,0.34666666700000004,0.45333333299999995,1.0,11.17061667,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,21.43791667,0.0,0.0,5.0,11.0,0.0,23.36651667,0.0,2.0,66304.0,1768.1066670000002,214.0,5.706666667,1.0,70.0,1.8666666669999998,53.0,55.0,0.620689655,0.330097087,69333.0,1200.133333,67383.0,-0.030255196,1244.0,229.0,161.0,8.0,39.28,16384.0,15087.0,1297.0,24689.0,23898.0,791.0,19207.0,19398.0,-191.0,356.0,318.0,38.0,577.0,531.0,46.0
106,Blue,44.4,1.0,14.0,4.0,45.0,14.0,4.0,0.0,0.0,1.0,5.1751833330000006,0.315315315,0.09009009,0.405405405,0.0,18.46146667,3.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,-9999.0,-9999.0,0.0,14.79845,0.0,1.0,8.0,3.0,1.0,28.69861667,1.0,1.0,101839.0,2293.671171,271.0,6.103603604,1.0,75.0,1.6891891890000001,63.0,66.0,0.58490566,0.330827068,87907.0,1336.851351,80065.0,0.088629471,1384.0,318.0,174.0,68.0,38.33333333,15618.0,15436.0,182.0,24015.0,24114.0,-99.0,18984.0,18319.0,665.0,327.0,330.0,-3.0,543.0,524.0,19.0
107,Red,44.4,0.0,4.0,14.0,8.0,4.0,14.0,1.0,1.0,0.0,5.1751833330000006,0.09009009,0.315315315,0.405405405,1.0,18.46146667,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,1.0,14.79845,1.0,0.0,3.0,8.0,0.0,28.69861667,1.0,1.0,62541.0,1408.581081,186.0,4.1891891889999995,1.0,104.0,2.342342342,49.0,52.0,0.523809524,0.267716535,74723.0,1039.914414,73270.0,-0.088629471,1419.0,185.0,149.0,0.0,36.12612613,15436.0,15618.0,-182.0,24114.0,24015.0,99.0,18319.0,18984.0,-665.0,330.0,327.0,3.0,524.0,543.0,-19.0
118,Blue,31.7,1.0,13.0,6.0,23.0,13.0,6.0,1.0,1.0,0.0,5.1842,0.41009463700000004,0.189274448,0.599369085,1.0,12.78083333,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,14.29736667,1.0,15.43498333,1.0,1.0,11.0,0.0,1.0,30.80871667,1.0,0.0,69731.0,2199.7160879999997,149.0,4.700315457,1.0,70.0,2.208201893,34.0,36.0,0.695652174,0.172413793,66316.0,1436.51735,57308.0,0.173515635,1054.0,198.0,106.0,48.0,39.49526814,16105.0,14944.0,1161.0,24967.0,22873.0,2094.0,18675.0,17998.0,677.0,336.0,317.0,19.0,569.0,516.0,53.0
119,Red,31.7,0.0,6.0,13.0,13.0,6.0,13.0,0.0,0.0,1.0,5.1842,0.189274448,0.41009463700000004,0.599369085,0.0,12.78083333,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29736667,0.0,15.43498333,0.0,0.0,0.0,11.0,0.0,30.80871667,0.0,1.0,39609.0,1249.495268,164.0,5.173501577,1.0,61.0,1.924290221,39.0,43.0,0.513513514,0.231707317,53527.0,1033.078864,48158.0,-0.173515635,1025.0,130.0,94.0,4.0,36.43533123,14944.0,16105.0,-1161.0,22873.0,24967.0,-2094.0,17998.0,18675.0,-677.0,317.0,336.0,-19.0,516.0,569.0,-53.0
130,Blue,28.1,1.0,21.0,2.0,50.0,21.0,2.0,0.0,0.0,1.0,3.472633333,0.747330961,0.071174377,0.8185053379999999,1.0,14.97093333,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.67296667,1.0,14.04743333,1.0,1.0,10.0,0.0,1.0,22.9718,1.0,0.0,60976.0,2169.9644129999997,135.0,4.804270463,1.0,53.0,1.886120996,33.0,38.0,0.75,0.2,62113.0,1549.3879,55850.0,0.260332878,899.0,207.0,107.0,43.0,39.3594306,15372.0,15645.0,-273.0,25724.0,23370.0,2354.0,18357.0,17952.0,405.0,319.0,337.0,-18.0,550.0,538.0,12.0
131,Red,28.1,0.0,2.0,21.0,5.0,2.0,21.0,1.0,1.0,0.0,3.472633333,0.071174377,0.747330961,0.8185053379999999,0.0,14.97093333,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67296667,0.0,14.04743333,0.0,0.0,0.0,10.0,0.0,22.9718,0.0,1.0,53876.0,1917.2953739999998,144.0,5.12455516,1.0,43.0,1.53024911,23.0,30.0,0.473684211,0.194805195,43633.0,891.7366548,42985.0,-0.260332878,854.0,129.0,93.0,11.0,34.98220641,15645.0,15372.0,273.0,23370.0,25724.0,-2354.0,17952.0,18357.0,-405.0,337.0,319.0,18.0,538.0,550.0,-12.0
142,Blue,33.53333333,1.0,5.0,2.0,15.0,5.0,2.0,1.0,1.0,0.0,3.3234,0.14910536800000002,0.059642147,0.208747515,1.0,13.56005,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,17.01345,1.0,10.70851667,1.0,1.0,11.0,2.0,1.0,24.13068333,2.0,0.0,30131.0,898.5387674000001,188.0,5.606361829,1.0,68.0,2.027833002,50.0,56.0,0.588235294,0.235294118,68470.0,1388.755467,63923.0,0.137875101,1039.0,207.0,123.0,22.0,37.15705765,16145.0,16059.0,86.0,25705.0,24028.0,1677.0,18898.0,20044.0,-1146.0,339.0,380.0,-41.0,557.0,592.0,-35.0
143,Red,33.53333333,0.0,2.0,5.0,2.0,2.0,5.0,0.0,0.0,1.0,3.3234,0.059642147,0.14910536800000002,0.208747515,0.0,13.56005,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01345,0.0,10.70851667,0.0,0.0,2.0,11.0,0.0,24.13068333,0.0,2.0,25243.0,752.7733598,181.0,5.397614314,1.0,61.0,1.819085487,39.0,43.0,0.43859649100000003,0.194174757,58081.0,1078.944334,55678.0,-0.137875101,1189.0,183.0,142.0,5.0,40.91451292,16059.0,16145.0,-86.0,24028.0,25705.0,-1677.0,20044.0,18898.0,1146.0,380.0,339.0,41.0,592.0,557.0,35.0
154,Blue,45.13333333,1.0,10.0,2.0,28.0,10.0,2.0,1.0,1.0,0.0,0.6598,0.22156573100000002,0.044313146,0.265878877,1.0,14.71356667,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.03293333,1.0,16.39473333,1.0,1.0,11.0,1.0,1.0,41.91278333,1.0,0.0,74013.0,1639.874446,155.0,3.434268833,1.0,117.0,2.592319055,47.0,51.0,0.635135135,0.318518519,89620.0,1343.140325,83610.0,0.15983725699999998,1564.0,237.0,170.0,20.0,39.90398818,16217.0,14934.0,1283.0,24499.0,23410.0,1089.0,19423.0,18419.0,1004.0,347.0,337.0,10.0,571.0,543.0,28.0
155,Red,45.13333333,0.0,2.0,10.0,5.0,2.0,10.0,0.0,0.0,1.0,0.6598,0.044313146,0.22156573100000002,0.265878877,0.0,14.71356667,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.03293333,0.0,16.39473333,0.0,0.0,1.0,11.0,0.0,41.91278333,0.0,1.0,58171.0,1288.870015,246.0,5.450516987,1.0,67.0,1.484490399,67.0,70.0,0.62745098,0.33653846200000004,72587.0,965.7474151,71235.0,-0.15983725699999998,1404.0,233.0,190.0,5.0,36.27031019,14934.0,16217.0,-1283.0,23410.0,24499.0,-1089.0,18419.0,19423.0,-1004.0,337.0,347.0,-10.0,543.0,571.0,-28.0
166,Blue,39.78333333,0.0,6.0,18.0,17.0,6.0,18.0,0.0,0.0,1.0,8.565483333,0.150816925,0.452450775,0.6032677,0.0,11.26183333,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.86808333,1.0,14.981,1.0,1.0,4.0,10.0,0.0,27.98318333,0.0,2.0,48980.0,1231.168831,206.0,5.178047759,1.0,85.0,2.136573104,46.0,46.0,0.571428571,0.24137931,66346.0,1021.0456640000001,63445.0,-0.167693119,1183.0,194.0,158.0,3.0,34.61248429,15611.0,16758.0,-1147.0,24945.0,24862.0,83.0,18841.0,19692.0,-851.0,370.0,347.0,23.0,572.0,557.0,15.0
167,Red,39.78333333,1.0,18.0,6.0,58.0,18.0,6.0,1.0,1.0,0.0,8.565483333,0.452450775,0.150816925,0.6032677,1.0,11.26183333,4.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,17.86808333,0.0,14.981,0.0,0.0,10.0,4.0,1.0,27.98318333,2.0,0.0,84558.0,2125.462924,216.0,5.4294093,1.0,84.0,2.11143695,52.0,61.0,0.46153846200000004,0.316666667,82109.0,1417.266862,75058.0,0.167693119,1196.0,264.0,164.0,26.0,36.69878509,16758.0,15611.0,1147.0,24862.0,24945.0,-83.0,19692.0,18841.0,851.0,347.0,370.0,-23.0,557.0,572.0,-15.0
178,Blue,40.7,0.0,4.0,16.0,12.0,4.0,16.0,0.0,0.0,1.0,6.2912,0.09828009800000001,0.39312039299999996,0.491400491,0.0,9.419783333,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.41463333,0.0,9.18085,0.0,0.0,4.0,10.0,0.0,35.98805,0.0,1.0,52128.0,1280.786241,218.0,5.356265356000001,1.0,79.0,1.9410319409999999,52.0,58.0,0.446153846,0.40776699,62229.0,883.1105651,61000.0,-0.14010214199999999,1083.0,235.0,181.0,17.0,32.38329238,14619.0,17509.0,-2890.0,22634.0,26370.0,-3736.0,18000.0,18309.0,-309.0,331.0,297.0,34.0,534.0,525.0,9.0
179,Red,40.7,1.0,16.0,4.0,44.0,16.0,4.0,1.0,1.0,0.0,6.2912,0.39312039299999996,0.09828009800000001,0.491400491,1.0,9.419783333,3.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,14.41463333,1.0,9.18085,1.0,1.0,10.0,4.0,1.0,35.98805,1.0,0.0,81943.0,2013.341523,190.0,4.668304668,1.0,102.0,2.5061425059999998,55.0,56.0,0.6,0.33962264200000003,76382.0,1230.850123,70190.0,0.14010214199999999,1217.0,232.0,144.0,14.0,35.6019656,17509.0,14619.0,2890.0,26370.0,22634.0,3736.0,18309.0,18000.0,309.0,297.0,331.0,-34.0,525.0,534.0,-9.0
190,Blue,50.15,0.0,12.0,14.0,28.0,12.0,14.0,1.0,1.0,0.0,3.067533333,0.239282154,0.279162512,0.518444666,1.0,7.8619833329999995,2.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.55968333,0.0,14.1802,0.0,0.0,8.0,9.0,1.0,31.5904,1.0,1.0,108932.0,2172.1236289999997,273.0,5.443668992999999,1.0,84.0,1.674975075,53.0,58.0,0.521126761,0.345588235,93825.0,1231.409771,92570.0,0.056311434,1544.0,278.0,205.0,8.0,36.33100698,15779.0,15891.0,-112.0,23858.0,25865.0,-2007.0,18220.0,19946.0,-1726.0,347.0,357.0,-10.0,562.0,592.0,-30.0
191,Red,50.15,1.0,14.0,12.0,44.0,14.0,12.0,0.0,0.0,1.0,3.067533333,0.279162512,0.239282154,0.518444666,0.0,7.8619833329999995,4.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,16.55968333,1.0,14.1802,1.0,1.0,9.0,8.0,0.0,31.5904,1.0,1.0,92954.0,1853.5194420000003,207.0,4.127617149,1.0,137.0,2.7318045860000004,59.0,63.0,0.720588235,0.368794326,99651.0,1347.581256,87500.0,-0.056311434,1638.0,373.0,221.0,47.0,40.099700899999995,15891.0,15779.0,112.0,25865.0,23858.0,2007.0,19946.0,18220.0,1726.0,357.0,347.0,10.0,592.0,562.0,30.0
202,Blue,27.43333333,1.0,9.0,0.0,21.0,9.0,0.0,1.0,1.0,0.0,8.4176,0.328068044,0.0,0.328068044,1.0,10.86646667,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,16.50376667,1.0,16.30406667,1.0,1.0,11.0,1.0,1.0,22.64793333,1.0,0.0,47374.0,1726.8772780000002,123.0,4.483596598,1.0,57.0,2.077764277,28.0,35.0,0.7777777779999999,0.25,59941.0,1522.7387609999998,54953.0,0.287849456,883.0,210.0,124.0,26.0,39.84204131,16747.0,15578.0,1169.0,25292.0,23376.0,1916.0,19888.0,19565.0,323.0,366.0,360.0,6.0,575.0,559.0,16.0
203,Red,27.43333333,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,1.0,8.4176,0.0,0.328068044,0.328068044,0.0,10.86646667,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.50376667,0.0,16.30406667,0.0,0.0,1.0,11.0,0.0,22.64793333,0.0,1.0,31293.0,1140.6925880000001,127.0,4.629404617,1.0,43.0,1.567436209,23.0,25.0,0.48387096799999996,0.22535211300000002,42743.0,895.8371810000001,41125.0,-0.287849456,859.0,128.0,109.0,4.0,35.97812879999999,15578.0,16747.0,-1169.0,23376.0,25292.0,-1916.0,19565.0,19888.0,-323.0,360.0,366.0,-6.0,559.0,575.0,-16.0
214,Blue,28.91666667,0.0,7.0,14.0,9.0,7.0,14.0,0.0,0.0,1.0,3.2911333330000003,0.242074928,0.484149856,0.726224784,1.0,16.59338333,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,13.87776667,1.0,8.5677,0.0,1.0,3.0,9.0,0.0,20.47385,0.0,1.0,47995.0,1659.769452,144.0,4.979827089,1.0,47.0,1.625360231,33.0,34.0,0.625,0.24675324699999998,48833.0,1029.0951009999999,46743.0,-0.113071209,832.0,157.0,101.0,21.0,34.20172911,16955.0,15895.0,1060.0,25967.0,24436.0,1531.0,18159.0,16913.0,1246.0,303.0,289.0,14.0,505.0,492.0,13.0
215,Red,28.91666667,1.0,14.0,7.0,32.0,14.0,7.0,1.0,0.0,0.0,3.2911333330000003,0.484149856,0.242074928,0.726224784,0.0,16.59338333,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87776667,0.0,8.5677,1.0,0.0,9.0,3.0,1.0,20.47385,1.0,0.0,58947.0,2038.512968,123.0,4.253602305,1.0,58.0,2.005763689,21.0,27.0,0.567567568,0.18840579699999999,57469.0,1327.746398,52345.0,0.113071209,853.0,130.0,88.0,10.0,33.99423631,15895.0,16955.0,-1060.0,24436.0,25967.0,-1531.0,16913.0,18159.0,-1246.0,289.0,303.0,-14.0,492.0,505.0,-13.0
226,Blue,43.76666667,1.0,16.0,12.0,42.0,16.0,12.0,1.0,1.0,0.0,6.17055,0.365575019,0.274181264,0.639756283,0.0,19.19498333,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,-9999.0,-9999.0,1.0,20.75755,1.0,1.0,11.0,4.0,1.0,29.1328,2.0,0.0,112816.0,2577.669459,211.0,4.8210205639999995,1.0,88.0,2.010662605,39.0,43.0,0.70212766,0.24444444399999998,86064.0,1322.942879,77525.0,0.034202948,1307.0,225.0,147.0,32.0,35.00380807,16617.0,15780.0,837.0,24460.0,24632.0,-172.0,19774.0,18599.0,1175.0,363.0,360.0,3.0,567.0,557.0,10.0
227,Red,43.76666667,0.0,12.0,16.0,36.0,12.0,16.0,0.0,0.0,1.0,6.17055,0.274181264,0.365575019,0.639756283,1.0,19.19498333,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-9999.0,-9999.0,0.0,20.75755,0.0,0.0,4.0,11.0,0.0,29.1328,0.0,2.0,125068.0,2857.60853,218.0,4.9809596339999995,1.0,79.0,1.805026657,32.0,36.0,0.632653061,0.174311927,78477.0,1149.591775,74918.0,-0.034202948,1343.0,226.0,159.0,17.0,35.8492003,15780.0,16617.0,-837.0,24632.0,24460.0,172.0,18599.0,19774.0,-1175.0,360.0,363.0,-3.0,557.0,567.0,-10.0
238,Blue,28.65,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,1.0,6.62045,0.0,0.5933682370000001,0.5933682370000001,0.0,12.66761667,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.09133333,1.0,15.3402,0.0,0.0,2.0,11.0,0.0,20.88243333,0.0,1.0,40407.0,1410.3664919999999,87.0,3.036649215,1.0,48.0,1.67539267,22.0,25.0,0.481481481,0.119402985,45806.0,938.7155322999998,44625.0,-0.199479513,885.0,116.0,77.0,25.0,34.93891798,15729.0,15505.0,224.0,23897.0,23498.0,399.0,19259.0,18826.0,433.0,343.0,334.0,9.0,556.0,545.0,11.0
239,Red,28.65,1.0,17.0,0.0,52.0,17.0,0.0,1.0,0.0,0.0,6.62045,0.5933682370000001,0.0,0.5933682370000001,1.0,12.66761667,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.09133333,0.0,15.3402,1.0,1.0,11.0,2.0,1.0,20.88243333,1.0,0.0,62485.0,2180.977312,138.0,4.816753927,1.0,24.0,0.837696335,19.0,27.0,0.64,0.129032258,59676.0,1422.834206,54513.0,0.199479513,833.0,143.0,81.0,33.0,34.06631763,15505.0,15729.0,-224.0,23498.0,23897.0,-399.0,18826.0,19259.0,-433.0,334.0,343.0,-9.0,545.0,556.0,-11.0
250,Blue,40.65,0.0,11.0,13.0,34.0,11.0,13.0,1.0,1.0,0.0,6.291283332999999,0.270602706,0.319803198,0.590405904,1.0,10.1965,3.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,16.82026667,1.0,13.76206667,1.0,1.0,4.0,11.0,0.0,36.67978333,0.0,1.0,65198.0,1603.886839,142.0,3.493234932,1.0,97.0,2.386223862,45.0,49.0,0.705882353,0.293478261,73451.0,1161.0135300000002,68675.0,-0.09474268300000001,1357.0,207.0,133.0,18.0,38.47478475,15662.0,14589.0,1073.0,26212.0,21993.0,4219.0,18359.0,17851.0,508.0,314.0,322.0,-8.0,514.0,508.0,6.0
251,Red,40.65,1.0,13.0,12.0,43.0,13.0,12.0,0.0,0.0,1.0,6.291283332999999,0.319803198,0.270602706,0.590405904,0.0,10.1965,2.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.82026667,0.0,13.76206667,0.0,0.0,11.0,4.0,1.0,36.67978333,1.0,0.0,91966.0,2262.386224,206.0,5.067650677,1.0,69.0,1.697416974,36.0,38.0,0.6949152540000001,0.333333333,79797.0,1317.126691,75505.0,0.09474268300000001,1261.0,205.0,141.0,19.0,36.06396064,14589.0,15662.0,-1073.0,21993.0,26212.0,-4219.0,17851.0,18359.0,-508.0,322.0,314.0,8.0,508.0,514.0,-6.0
262,Blue,31.46666667,1.0,18.0,6.0,37.0,18.0,6.0,1.0,1.0,0.0,8.194266667,0.5720338979999999,0.190677966,0.762711864,1.0,9.68245,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,17.71311667,1.0,13.86976667,1.0,1.0,9.0,1.0,1.0,27.85393333,1.0,0.0,69228.0,2200.042373,120.0,3.8135593219999997,1.0,50.0,1.588983051,27.0,29.0,0.6315789470000001,0.18333333300000001,64351.0,1389.260593,59915.0,0.18947560800000002,974.0,205.0,119.0,29.0,37.46822034,15692.0,15296.0,396.0,25453.0,23279.0,2174.0,19139.0,18014.0,1125.0,337.0,316.0,21.0,501.0,493.0,8.0
263,Red,31.46666667,0.0,6.0,18.0,12.0,6.0,18.0,0.0,0.0,1.0,8.194266667,0.190677966,0.5720338979999999,0.762711864,0.0,9.68245,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71311667,0.0,13.86976667,0.0,0.0,1.0,9.0,0.0,27.85393333,0.0,1.0,48321.0,1535.625,121.0,3.845338983,1.0,53.0,1.684322034,28.0,30.0,0.5862068970000001,0.225806452,50664.0,954.2923729,49545.0,-0.18947560800000002,907.0,136.0,116.0,0.0,33.14618644,15296.0,15692.0,-396.0,23279.0,25453.0,-2174.0,18014.0,19139.0,-1125.0,316.0,337.0,-21.0,493.0,501.0,-8.0
274,Blue,42.6,1.0,18.0,7.0,59.0,18.0,7.0,0.0,0.0,1.0,6.439716667000001,0.422535211,0.164319249,0.58685446,0.0,9.675133333,2.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,18.2754,0.0,15.3947,1.0,1.0,11.0,3.0,0.0,31.49243333,1.0,1.0,81901.0,1922.5586850000002,226.0,5.305164319,1.0,111.0,2.605633803,44.0,46.0,0.65625,0.20800000000000002,86634.0,1389.3145539999998,80460.0,0.148823235,1437.0,272.0,165.0,44.0,40.11737089,15861.0,15455.0,406.0,24799.0,23493.0,1306.0,19178.0,18940.0,238.0,354.0,321.0,33.0,586.0,505.0,81.0
275,Red,42.6,0.0,7.0,18.0,24.0,7.0,18.0,1.0,1.0,0.0,6.439716667000001,0.164319249,0.422535211,0.58685446,1.0,9.675133333,3.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,18.2754,1.0,15.3947,0.0,0.0,3.0,11.0,1.0,31.49243333,1.0,1.0,85028.0,1995.9624410000001,255.0,5.985915492999999,1.0,99.0,2.323943662,57.0,60.0,0.543859649,0.310344828,73828.0,1088.704225,69315.0,-0.148823235,1199.0,226.0,160.0,17.0,33.45070423,15455.0,15861.0,-406.0,23493.0,24799.0,-1306.0,18940.0,19178.0,-238.0,321.0,354.0,-33.0,505.0,586.0,-81.0
286,Blue,33.08333333,0.0,3.0,17.0,7.0,3.0,17.0,0.0,0.0,1.0,4.07375,0.090680101,0.513853904,0.604534005,0.0,11.8961,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.82861667,0.0,11.45226667,1.0,0.0,3.0,7.0,1.0,25.14506667,1.0,0.0,38697.0,1169.6826199999998,180.0,5.440806045,1.0,77.0,2.327455919,31.0,34.0,0.441860465,0.263157895,55025.0,1009.5717880000001,51085.0,-0.118502831,976.0,168.0,120.0,9.0,34.57934509,14983.0,17191.0,-2208.0,23652.0,26218.0,-2566.0,17900.0,19009.0,-1109.0,321.0,352.0,-31.0,500.0,568.0,-68.0
287,Red,33.08333333,1.0,17.0,3.0,48.0,17.0,3.0,1.0,1.0,0.0,4.07375,0.513853904,0.090680101,0.604534005,1.0,11.8961,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.82861667,1.0,11.45226667,0.0,1.0,7.0,3.0,0.0,25.14506667,0.0,1.0,49658.0,1500.997481,198.0,5.98488665,1.0,89.0,2.6901763219999997,37.0,38.0,0.675,0.320987654,65596.0,1329.098237,57520.0,0.118502831,1094.0,218.0,134.0,32.0,39.65743073,17191.0,14983.0,2208.0,26218.0,23652.0,2566.0,19009.0,17900.0,1109.0,352.0,321.0,31.0,568.0,500.0,68.0
